Stations_id;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr 
3605;45;      40.6;      35.8;      36.5;      50.5;      69.6;      87.2;      92.6;      78.6;      59.5;      55.7;      55.7;      51.8;     719.3
3606;45;      45.4;      39.4;      49.2;      51.8;      54.3;68;77;      74.3;      53.2;      44.8;      53.4;      59.1;     669.9
3607;45;      48.6;42;      50.2;      52.5;      74.1;     103.7;      93.9;      87.6;      64.6;      53.3;      59.3;      59.3;     789.8
3608;45;      40.1;      36.6;      47.6;      48.6;      62.7;      78.7;      80.7;      80.8;      56.8;      47.5;      49.8;      52.5;     673.2
3609;46;      34.4;      29.4;      38.2;      32.3;      47.5;      54.7;48;      50.3;40;      35.4;      36.8;      46.8;     493.7
3610;45;      93.5;      59.3;      79.1;      54.5;67;      76.9;      73.8;      72.2;70;      67.8;      80.7;     100.7;     895.8
3611;45;      42.6;      34.7;      43.1;      35.6;      45.6;      53.6;      46.9;      53.5;      42.1;      35.9;      39.7;      53.2;     525.4
3612;45;      64.6;      44.4;      56.2;      46.4;      50.8;      75.3;      64.8;      69.7;      56.5;58;      60.2;      72.1;     719.2
3613;45;      70.7;49;      66.7;      57.4;      60.9;      85.3;      72.8;      69.5;      63.5;      62.3;67;      82.2;     810.6
3614;46;      73.3;      52.3;      70.6;      56.3;      67.1;      88.6;      78.6;74;      67.9;      64.9;      73.9;      86.9;     854.2
3615;45;      49.6;      31.9;      44.4;      34.3;      49.7;      72.5;      69.6;      60.8;      57.7;      54.8;      53.9;      54.6;     632.5
3617;45;      54.3;      47.1;      53.8;      49.1;      66.4;      90.6;      92.3;      83.5;62;      58.7;      55.8;      65.5;     780.4
3618;45;      48.5;      41.7;      48.8;      42.1;      63.4;      84.5;      84.5;      78.6;      58.7;      55.1;      51.6;      59.3;     704.6
3620;45;      45.9;41;      51.5;53;      59.9;      69.8;      78.2;      80.1;      57.7;      47.5;      57.8;59;     696.5
3621;45;      39.6;      35.6;      37.3;      44.4;      69.4;      87.6;      77.4;61;      51.4;      50.3;      46.9;      48.1;     650.4
3622;46;      56.8;      36.8;      51.4;      43.7;      55.9;      74.5;      66.5;      57.7;      55.4;      48.3;      53.7;      64.1;     664.8
3625;46;     116.6;      88.7;      98.3;66;      77.8;      84.6;      81.7;69;      81.1;     104.9;     112.9;     137.8;    1119.2
3626;45;     130.3;      97.1;     105.3;      65.7;      83.7;      90.5;      77.9;      69.7;      78.5;100;     119.6;     143.8;    1163.5
3627;45;      63.4;      40.7;      50.6;      37.7;      39.7;      59.1;      57.8;      62.6;      88.1;     100.7;      89.5;      78.6;     769.5
3628;45;      68.2;      44.5;      61.5;      43.5;      57.1;      75.8;      73.7;      72.3;      87.8;      82.8;      91.2;      78.7;     839.5
3629;45;      65.5;      43.8;      58.7;      40.3;      52.1;      65.5;      70.8;      67.9;89;      82.1;      88.5;      71.5;     793.9
3630;45;      62.4;      39.3;      55.2;      40.9;      54.5;      78.9;      72.8;62;      72.6;65;      77.2;      67.5;     747.9
3631;45;      58.9;      41.4;      53.5;      36.5;47;      60.5;      66.1;      65.2;      80.1;      79.2;      82.7;      71.7;     746.3
3632;46;      62.4;43;      57.4;      47.1;      55.7;      77.2;      74.6;      71.3;      71.6;      67.2;      69.7;      78.2;     775.4
3633;46;      62.1;      42.5;      60.9;      41.7;      52.7;      80.2;      77.7;      62.9;      76.5;66;71;      69.7;764
3635;45;      89.7;      67.6;      74.9;      59.8;      68.4;      90.9;      88.5;      76.3;      71.4;      78.9;      80.4;     106.7;     950.7
3636;45;50;35;      47.3;      36.2;      58.2;      65.1;53;      54.6;      45.2;      41.1;      48.8;      54.8;     584.6
3638;45;      70.6;46;      61.1;      44.6;      55.1;      88.1;      80.3;      69.7;      87.7;      85.8;      87.3;      82.1;     860.4
3640;45;      72.9;46;      65.1;      45.7;      55.1;      83.2;      75.7;      60.6;      74.4;      67.2;      72.2;      81.6;     797.5
3641;45;      73.4;      52.8;      69.2;      51.1;      66.2;      83.3;      75.4;      61.7;      71.8;      64.3;      70.5;      80.1;     818.3
3642;46;     110.7;     102.2;     109.5;     105.3;     125.3;     136.8;     127.5;      99.6;     105.2;     116.7;     133.8;     138.1;    1410.8
3643;46;      84.7;      79.6;85;      91.8;121;     120.6;     117.8;      94.7;      92.7;     102.9;     108.9;     112.4;    1212.1
3644;45;      52.8;      35.7;      49.1;43;      54.6;      64.9;      60.9;      56.3;      51.8;      47.5;      50.8;      60.6;     630.3
3645;45;      53.8;      32.7;      46.2;      34.7;43;65;      63.7;      61.9;      77.7;      79.5;      74.9;      61.7;     699.1
3646;45;      47.7;      28.8;      37.8;      30.8;      34.2;      52.4;      58.7;      58.1;      67.9;      70.6;      68.7;      56.5;     614.2
3647;46;      43.8;      50.9;      48.8;      68.9;      96.9;     108.6;     103.3;      74.9;      68.8;      69.5;      67.9;      56.8;     859.1
3648;45;70;44;      55.5;42;      50.5;      59.9;      62.7;      61.7;      71.8;      72.3;      77.9;      73.3;     745.5
3649;45;      54.3;      36.5;      48.8;      43.3;      55.9;      70.7;      64.3;      57.9;53;      48.5;      53.5;      61.4;648
3650;45;      57.5;      39.2;      53.7;      47.8;      65.2;      80.1;      68.7;      61.5;      55.3;52;      61.1;67;     709.6
3652;46;      70.5;      43.7;      59.4;      46.3;      56.6;      77.8;      73.6;      66.4;      78.1;      80.4;      79.7;      89.4;822
3654;45;      47.9;      32.5;45;      38.7;      48.3;      67.5;      57.7;      53.7;      49.4;      42.1;45;      57.7;     585.4
3655;45;      68.2;      42.6;      55.8;      41.7;      48.9;      65.7;      74.1;      64.8;      70.4;      76.7;76;72;760
3656;46;      80.3;      53.7;      69.5;      50.4;      60.7;      80.3;      71.1;      62.4;      72.5;      66.3;      74.8;      88.9;     830.8
3659;46;      75.5;      57.8;      73.3;      60.7;      73.6;      75.7;      79.8;      68.5;      72.8;      72.5;      77.7;      84.3;     872.2
3660;46;      57.1;      45.6;      59.2;      50.4;      64.6;      63.9;      66.8;      58.8;      62.3;      60.1;      61.9;      66.1;     716.9
3662;46;      41.9;      36.3;      43.8;      41.1;      63.6;      71.9;      78.1;      65.1;49;      49.8;      45.2;      51.2;     637.1
3663;46;      41.5;      36.2;      43.4;      42.1;      62.1;72;      74.4;      62.1;      51.1;      50.6;      46.2;      51.2;     632.7
3664;46;42;      34.3;      42.8;      40.4;      61.2;      72.5;      74.7;      61.6;      48.6;49;      45.1;      50.7;     622.9
3665;45;      47.5;      39.7;      48.9;      46.1;      67.2;      84.2;      83.1;      66.3;56;      54.2;      51.3;      58.1;     704.2
3666;46;      52.2;      41.2;      50.9;      48.4;      68.5;      89.7;      84.5;      67.4;      58.7;      55.8;      54.1;      57.5;     728.9
3667;46;      52.2;      43.9;      53.7;      52.1;      70.5;      82.1;      90.2;      64.1;      59.5;      57.9;      56.2;      65.1;     747.4
3668;45;      42.8;      34.1;      43.9;      41.3;      59.3;      73.7;      75.2;      60.3;      51.4;      50.6;      44.5;      52.1;630
3669;46;      47.5;      39.3;      49.1;47;      66.7;      81.5;82;      64.9;      54.4;      53.9;      50.9;      58.4;     695.4
3670;45;      42.2;      36.5;      43.8;      44.7;      63.2;      68.1;71;      58.6;      50.7;      49.9;      47.8;      51.6;     632.7
3671;46;      45.2;      45.6;50;      63.7;      84.1;      97.4;      90.3;      77.5;      64.7;      64.2;      62.4;      59.7;     804.8
3672;45;      44.2;      43.9;      44.4;      52.1;      77.9;      92.7;      70.2;      62.8;      54.1;      54.9;      56.7;      56.9;     710.8
3673;45;      62.5;      37.9;      55.8;      43.9;      47.5;      65.4;      64.2;      60.9;      59.7;      58.1;      63.3;      73.6;     691.5
3674;45;      35.2;      29.4;      40.7;      36.5;      50.3;      62.9;      51.2;      57.1;      41.3;      35.3;37;      49.3;     521.2
3675;45;39;      34.3;      40.1;      40.6;      61.2;      56.8;      65.8;      46.7;50;51;      50.1;      51.5;     583.2
3676;45;      65.6;      54.2;      72.7;      63.3;      83.9;      86.6;      89.3;      64.5;      71.2;      75.4;      72.3;      79.9;     876.5
3677;45;      77.6;      68.8;      98.9;     103.8;     132.4;     209.2;     208.7;     180.7;     123.2;      87.8;     108.9;88;1479
3678;45;      84.9;      79.6;     106.4;     112.6;     140.6;     202.8;     209.8;     188.3;     127.5;92;     111.4;      98.3;    1547.7
3679;45;      78.2;      70.9;      89.7;      96.4;     121.4;     172.4;     182.3;     171.6;     109.4;      76.9;     101.8;      89.7;    1326.6
3680;45;      55.3;      43.3;      53.4;      52.4;      65.2;      71.3;      67.2;      54.6;      56.3;      58.8;      62.1;      64.4;     703.2
3681;45;      68.1;      52.2;      61.4;      54.1;      62.2;      84.3;      77.3;      57.7;      60.9;      68.7;72;      81.5;     798.7
3682;45;      58.9;      48.8;      57.9;      57.8;      87.7;     108.9;     116.7;     109.1;      76.1;      59.7;      68.5;      64.6;     915.8
3683;45;      58.2;      48.6;      60.3;      59.1;      67.8;      78.8;      99.6;      79.7;      61.2;      56.9;      61.8;      70.5;     801.9
3684;45;      38.8;      31.2;44;      37.9;      50.2;      63.6;      56.6;      54.9;      41.1;      39.8;      42.8;      47.4;     547.9
3685;45;      45.5;      43.6;      47.7;      45.1;      62.5;      72.3;      64.2;      56.9;      51.3;      57.7;      52.2;      56.7;     655.7
3686;45;      84.8;      56.9;      65.8;      53.2;      61.3;      68.6;      67.6;      54.1;      58.2;      69.2;      74.8;      99.5;     814.4
3687;45;      41.3;      39.9;      38.5;      50.7;      70.1;      87.7;94;      72.7;      62.3;      56.7;      54.1;      53.1;     720.3
3688;46;      72.3;      57.6;      64.5;      49.8;      66.4;95;     100.4;      77.7;      66.3;      66.4;      65.8;      85.4;     867.7
3689;45;      78.5;      78.5;      91.7;     101.2;     112.2;     162.1;     150.8;     137.1;     107.8;      85.1;     106.6;      98.9;    1303.7
3690;45;     111.5;      91.6;     103.6;     105.6;     131.9;     145.8;     122.8;99;      98.2;     113.3;     134.4;     135.1;    1392.8
3691;46;      72.8;      52.4;      69.8;      50.4;      67.8;      80.7;      71.9;      70.3;72;      65.1;      72.2;      81.4;     826.8
3692;46;      68.9;      51.3;67;      50.5;      66.8;      80.5;      72.7;      66.6;      70.2;      65.5;      71.4;      79.6;     810.9
3693;45;      47.4;      40.8;      45.9;      52.4;      68.5;      89.9;      93.6;      80.9;      61.4;      57.8;      57.9;      59.2;753
3694;45;     114.7;      94.3;     118.9;      85.8;      86.3;     102.4;     103.7;92;     101.4;      93.1;     111.1;     142.2;    1253.9
3695;46;     130.1;      98.8;     120.5;      93.8;      90.1;     108.8;     110.9;      92.9;102;     102.6;     121.9;     158.7;    1331.1
3696;45;      78.1;      69.2;      77.3;      86.4;     115.4;     136.2;105;      86.7;      99.8;      95.1;     101.9;      99.6;    1154.5
3697;46;      67.3;      59.6;      63.5;      65.7;      83.9;      97.5;      94.1;      73.4;      66.7;      72.6;      74.7;      77.6;     896.5
3698;45;      57.8;      44.4;      52.5;      48.8;      57.7;      82.4;78;      71.4;55;      59.1;      59.7;      71.7;     738.8
3700;45;      89.4;      67.9;      79.9;      66.9;      76.7;      82.8;      91.8;      75.7;70;      81.6;      88.3;     112.5;     986.7
3701;45;      55.4;      45.1;      53.6;      52.8;60;      75.2;      72.5;      76.1;      57.8;      48.7;      59.7;      71.7;     736.3
3702;45;      96.9;      92.3;      96.3;     109.2;     133.6;     130.4;     121.6;      96.5;     103.5;     111.3;     120.4;     125.1;    1335.7
3703;45;      61.7;      51.5;      66.7;      58.2;73;      81.6;      79.4;      64.9;      61.6;      68.3;      67.4;      78.5;     813.1
3704;45;      88.7;      80.4;      74.8;74;      94.4;      94.6;      85.5;      77.1;      67.5;77;      91.8;95;    1002.3
3705;46;      88.1;      80.1;      75.8;      71.5;      91.3;      92.6;83;      73.5;      63.7;      78.4;      90.3;      97.5;     985.7
3706;45;      69.6;44;      56.8;      43.9;      56.6;      78.9;      79.8;      71.2;      83.4;      80.3;      88.7;      77.7;     831.2
3707;45;      78.8;      61.7;      74.9;      65.3;      88.5;108;     120.3;     103.2;      72.9;      68.5;      77.2;      89.4;    1004.6
3708;46;      55.6;      56.6;      60.7;      56.8;79;      83.1;      87.4;      59.9;      61.9;      72.8;      73.5;      76.7;     823.8
3709;45;      29.4;      28.6;      38.4;      47.3;      58.4;      74.1;      70.6;      63.8;      45.1;      40.4;42;      39.4;     576.1
3710;45;      50.3;      55.5;      64.5;      75.5;      96.3;     136.5;131;     123.1;89;      65.6;      76.2;      64.3;    1019.2
3711;45;      58.8;      57.5;      75.5;      89.2;     108.5;     146.6;     159.5;     137.4;     100.8;73;      90.1;      73.1;    1168.6
3712;45;      95.4;      66.2;      77.7;      67.3;      76.8;      79.5;      73.3;      61.2;      85.2;      88.3;      93.8;     103.9;     964.4
3713;45;      87.3;      79.3;      78.5;      72.3;97;     102.2;84;      73.2;      67.5;      77.4;      94.9;      99.7;    1014.9
3714;45;     147.6;130;     142.4;     146.9;     158.5;     217.9;     209.5;188;     150.8;     137.3;     168.7;     158.4;1948
3716;45;     144.9;     140.2;     140.1;     145.7;     163.3;     161.6;     152.8;     123.6;     125.9;     147.4;     172.9;     182.9;1793
3717;45;     172.1;151;     150.9;     134.4;     146.4;     156.6;     148.8;     120.1;     114.7;     150.2;     187.6;     201.4;    1830.6
3718;46;     136.1;     120.4;     121.5;119;     135.4;     141.6;     134.8;     109.3;     105.2;     130.1;     154.5;     159.2;1567
3719;45;     142.4;     112.3;     120.5;     114.7;     139.2;     143.2;     138.4;     111.8;     100.9;     131.8;     161.2;     163.8;    1582.3
3720;46;      66.2;      62.7;      84.1;      82.6;     109.1;     147.3;     140.6;     135.1;      87.8;      74.9;      88.5;      79.9;    1158.9
3721;45;      61.7;      49.4;      62.5;      57.7;      63.6;      85.4;      79.2;      57.3;      62.1;      65.7;      63.5;      76.5;     788.9
3722;46;      47.7;      44.2;      52.9;63;86;     109.7;     113.9;     104.7;      78.1;      60.9;66;      57.1;     884.4
